lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required,label
78.8477226247461,9.211603488901714,1.0,0.0,2981.5566,1.0,0.072492406,0.08982538,1.0,4.0069213,1.3845075,2.6660903,2.3309581,511.44278,924.9706,0.28969958,0.65743166,0.21723354,30.117947,0.065093234,0.0,0.033571694,0.0,29.501873,2.2086089,290.0,19.914023670209705,0.2651123506798516,42.75674173316365,0,42.75674173316365,0,1,0
79.7729873673892,9.490081226978766,1.8208233,0.0391946,4931.195,1.0,0.08620019,0.11098382,2.0,5.7411437,2.255658,1.6899225,0.41272074,558.9045,755.5593,0.7372383,0.5649423,0.14329317,32.600906,2.1707833,0.0,0.13473101,0.0,29.158165,1.7711017,759.0,55.24712404328259,0.0251438586056622,65.10408035407855,0,65.10408035407855,0,1,0
79.75502106170681,9.705676895167452,3.03935,0.044855177,3562.4133,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.1071126,0.24969313,564.866,676.08215,0.39341,0.49773267,0.13477714,31.036041,0.3923046,0.0,0.08898032,0.0,29.406326,2.1021779,266.0,67.00635519919746,0.0114806720758342,76.7205034243246,0,76.7205034243246,0,1,0
78.82077316622251,9.184654030378129,1.6938926,0.013604482,4439.076,1.0,0.072257094,0.08941349,1.0,3.9843318,1.3811268,2.9301615,2.919713,384.8215,547.15515,0.2910234,0.65701926,0.21634354,30.770578,0.61064965,0.0,0.055310804,0.0,29.387423,2.2001724,0.0,23.83453117165607,0.2041360195598406,46.02492481798582,0,46.02492481798582,0,1,0
78.20093562018005,8.84329422241271,1.8937224,0.053438935,2966.8984,1.0,0.068397745,0.079790406,1.0,3.4232273,1.2530763,1.1198226,4.0158153,465.06064,596.5869,0.15131932,0.9882661,0.1306089,32.468987,0.401281,0.0,0.14583516,0.0,29.036537,1.3791107,137.0,101.72272465558926,0.001134554771244,1.297367449719631,1,121.99686474805613,0,1,0
78.87467208326969,9.229569794584105,1.480325,0.029843466,2219.413,1.0,0.07236005,0.08682311,1.0,3.744074,1.2862216,2.7300029,3.033629,544.68164,1008.40656,0.29981992,0.5349193,0.08405543,31.06916,0.98541695,0.0,0.06551345,0.0,29.394375,2.2810063,315.0,16.43992698060635,0.3342068614572517,39.68701174096632,0,39.68701174096632,0,1,0
79.0453519872524,9.714660048008646,1.0,0.00091019314,3574.351,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.7282104,0.35216418,344.4032,493.63324,0.3120862,0.5475659,0.18303296,32.305927,2.62559,0.0,0.07188781,0.0,29.520416,2.6530237,0.0,4.26043802031655,0.7527446632215422,56.32582612703842,0,56.32582612703842,0,1,0
78.20093562018005,8.852277375253905,1.3228377,0.05937498,2966.8264,1.0,0.068397745,0.079790406,1.0,3.4232273,1.2530763,1.1196687,4.14285,448.2009,473.16705,0.14920476,0.9882661,0.1306089,32.355114,0.26669037,0.0,0.14257056,0.0,29.077267,1.3538177,137.0,101.25478819628692,0.0011705059203425,2.046367073691939,1,121.64018821821276,0,1,0
79.00043622304642,9.63381167243789,2.0261734,0.034730293,3564.1477,1.0,0.08081341,0.10345383,2.0,3.7230935,1.1000458,3.2086022,0.8553835,276.4674,222.77632,0.3234635,0.50489044,0.25259736,31.709858,1.9287231,21.0,0.039435606,0.0,29.59903,2.6798089,976.0,12.082527545285922,0.4468636178729261,50.47441351367735,0,50.47441351367735,0,1,0
79.00941937588762,9.229569794584105,3.0027044,0.05259635,4095.7754,1.0,0.08407152,0.11813708,4.0,5.289635,1.8250521,2.3908935,3.058245,550.1457,930.2733,0.4875275,0.7442196,0.1680208,31.732899,1.7429978,0.0,0.11707132,0.0,29.26515,2.2344928,988.0,5.517609439059089,0.6922274936988216,24.893772809263822,0,24.893772809263822,0,1,0
