lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq
79.75502106170681,9.696693742326255,2.775662,0.048291992,3073.2805,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.1241531,0.22966662,575.6518,703.93933,0.39692825,0.49556512,0.13313363,30.922733,0.27572215,0.0,0.083993666,0.0,29.411875,2.1032476,266.0
79.76400421454801,9.696693742326255,2.0,0.044040546,2212.125,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.1241531,0.22966662,589.9552,576.95465,0.39474425,0.49556512,0.13313363,30.958717,0.3134851,0.0,0.08525199,0.0,29.407576,2.0985131,266.0
79.7729873673892,9.696693742326255,1.775662,0.048471197,1536.0344,1.0,0.09162692,0.11923173,2.0,5.5828342,2.0231025,2.1241531,0.22966662,770.42755,1183.072,0.3926914,0.49556512,0.13313363,31.015863,0.37345406,0.0,0.08725024,0.0,29.400747,2.090995,266.0
79.72807160318324,9.68771058948506,4.249176,0.04540546,5797.1934,1.0,0.092228875,0.12345531,3.0,5.579459,1.8972197,2.0250893,0.2595984,525.7084,599.5263,0.40261143,0.5003204,0.13350196,31.06902,0.47908652,0.0,0.08699976,0.0,29.394905,2.10552,266.0
79.73705475602442,9.68771058948506,3.9689384,0.046328492,4801.6816,1.0,0.09210848,0.12261059,3.0,5.5801344,1.9223962,2.067906,0.24117494,572.5563,714.36597,0.4025259,0.4974844,0.13267781,31.171034,0.56275356,0.0,0.09134306,0.0,29.377085,2.0799627,266.0
79.74603790886562,9.68771058948506,3.0,0.049519937,3808.5266,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.1107225,0.22275148,606.41144,851.9371,0.40136376,0.4946484,0.13185364,31.26386,0.63888454,0.0,0.09529515,0.0,29.360868,2.0567074,266.0
79.75502106170681,9.68771058948506,2.6072235,0.05506908,2820.2224,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.1411936,0.20964012,647.29816,974.2932,0.4002511,0.49339756,0.13149014,31.345797,0.71617585,0.0,0.09846087,0.0,29.349293,2.0415332,266.0
79.76400421454801,9.68771058948506,1.2491759,0.07425558,1844.4427,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.1411936,0.20964012,709.0171,987.7946,0.3991891,0.49339756,0.13149014,31.444689,0.8201747,0.0,0.10193929,0.0,29.338226,2.0288992,266.0
79.72807160318324,9.678727436643864,4.0,0.044039436,5775.662,1.0,0.092228875,0.12345531,3.0,5.579459,1.8972197,2.029749,0.26866198,565.4663,708.9285,0.40692663,0.5002648,0.13345999,31.379522,0.7936512,0.0,0.09791759,0.0,29.347155,2.0558145,266.0
79.73705475602442,9.678727436643864,3.775662,0.045268796,4775.662,1.0,0.09210848,0.12261059,3.0,5.5801344,1.9223962,2.0733495,0.2490946,613.4937,869.0453,0.4063855,0.49743077,0.13263723,31.525455,0.92571485,0.0,0.103655055,0.0,29.323004,2.0250573,266.0
