lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required
79.07926933599848,9.70343850946873,4.0,0.066060804,8062.258,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.6846037,0.729151,345.1824,515.25653,0.32929194,0.57828206,0.1924733,29.96126,0.14946185,0.0,0.037372567,0.0,29.858688,2.6306174,439.0,7.972068132566531,0.5877396455373513,53.87520056275069,0,53.87520056275069,0,1
79.08825248883967,9.70343850946873,4.0,0.066060804,8944.271,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.5716922,0.67936325,395.30814,887.0173,0.3325468,0.5882093,0.19538413,29.894829,0.07877707,0.0,0.036364563,0.0,29.868553,2.6301858,439.0,8.82297414780068,0.5553269294902855,53.56897690969116,0,53.56897690969116,0,1
79.74402264624693,9.70343850946873,3.0,0.049521603,4472.1357,1.0,0.0920151,0.12195538,3.0,5.580658,1.9419247,2.0758965,0.25259376,623.4886,911.99225,0.3965254,0.49917665,0.13498622,30.884853,0.25174293,0.0,0.08266543,0.0,29.42487,2.124642,266.0,65.96424850249603,0.012306637022188666,75.65976990757473,0,75.65976990757473,0,1
79.75300579908813,9.70343850946873,3.0,0.049521603,3605.5513,1.0,0.09189471,0.12111066,3.0,5.5813327,1.9671012,2.1113586,0.244703,589.19354,789.01825,0.3943262,0.49719256,0.13436761,30.922503,0.27470368,0.0,0.08458474,0.0,29.418528,2.1125252,266.0,66.67549980181624,0.011736714955663724,76.39054562053535,0,76.39054562053535,0,1
79.76198895192931,9.70343850946873,2.0,0.044040546,2828.4272,1.0,0.09177432,0.120265946,3.0,5.582008,1.9922777,2.1113586,0.244703,589.7461,695.5925,0.39225465,0.49719256,0.13436761,30.95685,0.31013322,0.0,0.0861645,0.0,29.414515,2.1083786,266.0,67.39368203435124,0.011188015305407127,77.12701411938662,0,77.12701411938662,0,1
79.77097210477051,9.70343850946873,2.0,0.044040546,2236.0679,1.0,0.09165393,0.119421236,2.0,5.582683,2.0174544,2.1113586,0.244703,693.60486,1051.6682,0.39199078,0.49719256,0.13436761,31.01006,0.3650166,0.0,0.08861166,0.0,29.408297,2.1019552,266.0,68.11857597902825,0.01066019680292629,77.86901388035616,0,77.86901388035616,0,1
79.07926933599848,9.694455356627536,4.0,0.066060804,8246.211,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.5466783,0.6895844,351.25613,526.42474,0.33402237,0.58729273,0.19540524,30.054749,0.24533479,0.0,0.03711786,0.0,29.830925,2.613825,439.0,8.541190730083878,0.565857660660015,52.93444276980479,0,52.93444276980479,0,1
79.08825248883967,9.694455356627536,4.0,0.066060804,9219.545,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.4423785,0.62806773,374.18375,735.28644,0.33745438,0.5968218,0.19816852,29.939318,0.12355559,0.0,0.03613044,0.0,29.850851,2.6173677,439.0,9.340413406911285,0.5364970437772419,52.62273672577254,0,52.62273672577254,0,1
79.74402264624693,9.694455356627536,3.0,0.049521603,4123.1055,1.0,0.0920151,0.12195538,3.0,5.580658,1.9419247,2.0903015,0.2379097,522.23346,487.89597,0.39902464,0.4969537,0.13330261,30.970276,0.33995548,0.0,0.08503005,0.0,29.405853,2.1029992,266.0,65.2764776828493,0.012884049843867587,74.99328460389813,0,74.99328460389813,0,1
79.75300579908813,9.694455356627536,3.0,0.049521603,3162.2776,1.0,0.09189471,0.12111066,3.0,5.5813327,1.9671012,2.1283991,0.22467649,571.4738,690.08875,0.397955,0.495025,0.13272412,31.019718,0.3766063,0.0,0.08730205,0.0,29.397228,2.0889487,266.0,65.99516049304472,0.012281301626917296,75.73051119339226,0,75.73051119339226,0,1
